record_id,lesson_id,lesson_number,lesson_title,order,chinese_simplified,pinyin,pinyin_raw,normalized_text,marked,textbook_page,textbook_page_range,source_pdf_page,source_pdf_page_range,section_id,section_label,part_of_speech,meaning_chinese_from_source,glossary_record_ids,source_note,uncertainty,raw_source_text,extraction_method,audio_asset_ids,review_status,lesson_review_status,translation_status,meaning_english,meaning_vietnamese,usage_register,collocations,example_sentence_source,example_sentence_teacher,character_components,source_file
V01-001,boya-intermediate-i-lesson-01,1,中国人的姓名,1,起名儿,qǐ míngr,qǐ míngr,起名儿,False,1,,12,,S01-002,课前准备,,,,,,起名儿 qǐ míngr,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-002,boya-intermediate-i-lesson-01,1,中国人的姓名,2,警告,jǐnggào,jǐnggào,警告,True,1,,12,,S01-002,课前准备,,,,,,警告* jǐnggào,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-003,boya-intermediate-i-lesson-01,1,中国人的姓名,3,愣,lèng,lèng,愣,True,1,,12,,S01-002,课前准备,,,,,,愣* lèng,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-004,boya-intermediate-i-lesson-01,1,中国人的姓名,4,惊讶,jīngyà,jīngyà,惊讶,True,1,,12,,S01-002,课前准备,,,,,,惊讶* jīngyà,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-005,boya-intermediate-i-lesson-01,1,中国人的姓名,5,从小,cóngxiǎo,cóngxiǎo,从小,False,1,,12,,S01-002,课前准备,,,,,,从小 cóngxiǎo,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-006,boya-intermediate-i-lesson-01,1,中国人的姓名,6,吃苦,chīkǔ,chīkǔ,吃苦,False,1,,12,,S01-002,课前准备,,,,,,吃苦 chīkǔ,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-007,boya-intermediate-i-lesson-01,1,中国人的姓名,7,怨,yuàn,yuàn,怨,False,1,,12,,S01-002,课前准备,,,,,,怨 yuàn,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-008,boya-intermediate-i-lesson-01,1,中国人的姓名,8,琢磨,zuómo,zuómo,琢磨,False,1,,12,,S01-002,课前准备,,,,,,琢磨 zuómo,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-009,boya-intermediate-i-lesson-01,1,中国人的姓名,9,费尽心机,fèijìn-xīnjī,fèijìn-xīnjī,费尽心机,True,1,,12,,S01-002,课前准备,,,,,,费尽心机* fèijìn-xīnjī,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-010,boya-intermediate-i-lesson-01,1,中国人的姓名,10,莫名其妙,mòmíngqímiào,mòmíngqímiào,莫名其妙,True,1,,12,,S01-002,课前准备,,,,,,莫名其妙* mòmíngqímiào,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-011,boya-intermediate-i-lesson-01,1,中国人的姓名,11,困惑不解,kùnhuò-bùjiě,kùnhuò-bùjiě,困惑不解,False,1,,12,,S01-002,课前准备,,,,,,困惑不解 kùnhuò-bùjiě,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-012,boya-intermediate-i-lesson-01,1,中国人的姓名,12,与众不同,yǔzhòng-bùtóng,yǔzhòng-bùtóng,与众不同,False,2,,13,,S01-002,课前准备,,,,,,与众不同 yǔzhòng-bùtóng,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-013,boya-intermediate-i-lesson-01,1,中国人的姓名,13,不约而同,búyuē'értóng,búyuē'értóng,不约而同,True,2,,13,,S01-002,课前准备,,,,,,不约而同* búyuē'értóng,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-014,boya-intermediate-i-lesson-01,1,中国人的姓名,14,发音,fāyīn,fāyīn,发音,False,2,,13,,S01-002,课前准备,,,,,,发音 fāyīn,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-015,boya-intermediate-i-lesson-01,1,中国人的姓名,15,头等大事,tóuděng dàshì,tóuděng dàshì,头等大事,False,2,,13,,S01-002,课前准备,,,,,,头等大事 tóuděng dàshì,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-016,boya-intermediate-i-lesson-01,1,中国人的姓名,16,别扭,bièniu,bièniu,别扭,False,2,,13,,S01-002,课前准备,,,,,,别扭 bièniu,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-017,boya-intermediate-i-lesson-01,1,中国人的姓名,17,糟,zāo,zāo,糟,True,2,,13,,S01-002,课前准备,,,,,,糟* zāo,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-018,boya-intermediate-i-lesson-01,1,中国人的姓名,18,低调,dīdiào,dīdiào,低调,False,2,,13,,S01-002,课前准备,,,,,,低调 dīdiào,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-019,boya-intermediate-i-lesson-01,1,中国人的姓名,19,小子,xiǎozi,xiǎozi,小子,False,2,,13,,S01-002,课前准备,,,,,,小子 xiǎozi,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-020,boya-intermediate-i-lesson-01,1,中国人的姓名,20,同音,tóngyīn,tóngyīn,同音,False,2,,13,,S01-002,课前准备,,,,,,同音 tóngyīn,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-021,boya-intermediate-i-lesson-01,1,中国人的姓名,21,游戏,yóuxì,yóuxì,游戏,False,2,,13,,S01-002,课前准备,,,,,,游戏 yóuxì,manual_visual_transcription_from_scan_plus_ocr,"[""A01-001""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-022,boya-intermediate-i-lesson-01,1,中国人的姓名,22,居然,jūrán,jūrán,居然,True,10,,21,,S01-009,课前准备,,,,,,居然* jūrán,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-023,boya-intermediate-i-lesson-01,1,中国人的姓名,23,好奇,hàoqí,hàoqí,好奇,True,10,,21,,S01-009,课前准备,,,,,,好奇* hàoqí,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-024,boya-intermediate-i-lesson-01,1,中国人的姓名,24,不由得,bùyóude,bùyóude,不由得,True,10,,21,,S01-009,课前准备,,,,,,不由得* bùyóude,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-025,boya-intermediate-i-lesson-01,1,中国人的姓名,25,祖宗,zǔzōng,zǔzōng,祖宗,False,10,,21,,S01-009,课前准备,,,,,,祖宗 zǔzōng,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-026,boya-intermediate-i-lesson-01,1,中国人的姓名,26,偏偏,piānpiān,piānpiān,偏偏,True,10,,21,,S01-009,课前准备,,,,,,偏偏* piānpiān,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-027,boya-intermediate-i-lesson-01,1,中国人的姓名,27,操心,cāoxīn,cāoxīn,操心,True,10,,21,,S01-009,课前准备,,,,,,操心* cāoxīn,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-028,boya-intermediate-i-lesson-01,1,中国人的姓名,28,啼笑皆非,tíxiào-jiēfēi,tíxiào-jiēfēi,啼笑皆非,True,10,,21,,S01-009,课前准备,,,,,,啼笑皆非* tíxiào-jiēfēi,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-029,boya-intermediate-i-lesson-01,1,中国人的姓名,29,少见,shǎojiàn,shǎojiàn,少见,False,10,,21,,S01-009,课前准备,,,,,,少见 shǎojiàn,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-030,boya-intermediate-i-lesson-01,1,中国人的姓名,30,尊称,zūnchēng,zūnchēng,尊称,False,10,,21,,S01-009,课前准备,,,,,,尊称 zūnchēng,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-031,boya-intermediate-i-lesson-01,1,中国人的姓名,31,称呼,chēnghu,chēnghu,称呼,False,10,,21,,S01-009,课前准备,,,,,,称呼 chēnghu,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-032,boya-intermediate-i-lesson-01,1,中国人的姓名,32,交往,jiāowǎng,jiāowǎng,交往,False,10,,21,,S01-009,课前准备,,,,,,交往 jiāowǎng,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-033,boya-intermediate-i-lesson-01,1,中国人的姓名,33,自古,zìgǔ,zìgǔ,自古,False,10,,21,,S01-009,课前准备,,,,,,自古 zìgǔ,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V01-034,boya-intermediate-i-lesson-01,1,中国人的姓名,34,亲热,qīnrè,qīnrè,亲热,False,10,,21,,S01-009,课前准备,,,,,,亲热 qīnrè,manual_visual_transcription_from_scan_plus_ocr,"[""A01-007""]",pending_review,verified,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-01.json
V02-001,boya-intermediate-i-lesson-02,2,真正的朋友,1,知音,zhīyīn,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-002,boya-intermediate-i-lesson-02,2,真正的朋友,2,知己,zhījǐ,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-003,boya-intermediate-i-lesson-02,2,真正的朋友,3,感叹,gǎntàn,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-004,boya-intermediate-i-lesson-02,2,真正的朋友,4,大多,dàduō,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-005,boya-intermediate-i-lesson-02,2,真正的朋友,5,可遇不可求,kě yù bù kě qiú,,,True,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-006,boya-intermediate-i-lesson-02,2,真正的朋友,6,算得上,suàndeshàng,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-007,boya-intermediate-i-lesson-02,2,真正的朋友,7,蛮,mán,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-008,boya-intermediate-i-lesson-02,2,真正的朋友,8,品学兼优,pǐnxué-jiānyōu,,,True,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-009,boya-intermediate-i-lesson-02,2,真正的朋友,9,排练,páiliàn,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-010,boya-intermediate-i-lesson-02,2,真正的朋友,10,不再,bú zài,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-011,boya-intermediate-i-lesson-02,2,真正的朋友,11,无非,wúfēi,,,False,17,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-012,boya-intermediate-i-lesson-02,2,真正的朋友,12,难得,nándé,,,True,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-013,boya-intermediate-i-lesson-02,2,真正的朋友,13,转眼,zhuǎnyǎn,,,False,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-014,boya-intermediate-i-lesson-02,2,真正的朋友,14,喜出望外,xǐchūwàngwài,,,True,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-015,boya-intermediate-i-lesson-02,2,真正的朋友,15,节奏,jiézòu,,,True,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-016,boya-intermediate-i-lesson-02,2,真正的朋友,16,充实,chōngshí,,,True,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-017,boya-intermediate-i-lesson-02,2,真正的朋友,17,迷,mí,,,False,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-018,boya-intermediate-i-lesson-02,2,真正的朋友,18,协会,xiéhuì,,,False,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-019,boya-intermediate-i-lesson-02,2,真正的朋友,19,（爱好）者,（àihào）zhě,,,False,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-020,boya-intermediate-i-lesson-02,2,真正的朋友,20,亭子,tíngzi,,,False,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-021,boya-intermediate-i-lesson-02,2,真正的朋友,21,琴,qín,,,False,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-022,boya-intermediate-i-lesson-02,2,真正的朋友,22,足够,zúgòu,,,False,18,,,,S02-002-01,词语,,,,,,,,"[""A02-001""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-023,boya-intermediate-i-lesson-02,2,真正的朋友,1,彼此,bǐcǐ,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-024,boya-intermediate-i-lesson-02,2,真正的朋友,2,首选,shǒuxuǎn,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-025,boya-intermediate-i-lesson-02,2,真正的朋友,3,着想,zhuóxiǎng,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-026,boya-intermediate-i-lesson-02,2,真正的朋友,4,高尚,gāoshàng,,,True,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-027,boya-intermediate-i-lesson-02,2,真正的朋友,5,患难,huànnàn,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-028,boya-intermediate-i-lesson-02,2,真正的朋友,6,屈指可数,qūzhǐ-kěshǔ,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-029,boya-intermediate-i-lesson-02,2,真正的朋友,7,见死不救,jiànsǐ-bùjiù,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-030,boya-intermediate-i-lesson-02,2,真正的朋友,8,疑神疑鬼,yíshén-yíguǐ,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-031,boya-intermediate-i-lesson-02,2,真正的朋友,9,信任,xìnrèn,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-032,boya-intermediate-i-lesson-02,2,真正的朋友,10,从何谈起,cóng hé tán qǐ,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-033,boya-intermediate-i-lesson-02,2,真正的朋友,11,和睦相处,hémù-xiāngchǔ,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-034,boya-intermediate-i-lesson-02,2,真正的朋友,12,结交,jiéjiāo,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-035,boya-intermediate-i-lesson-02,2,真正的朋友,13,幽默,yōumò,,,True,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-036,boya-intermediate-i-lesson-02,2,真正的朋友,14,趣味,qùwèi,,,True,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-037,boya-intermediate-i-lesson-02,2,真正的朋友,15,落难,luònàn,,,False,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-038,boya-intermediate-i-lesson-02,2,真正的朋友,16,境界,jìngjiè,,,True,25,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-039,boya-intermediate-i-lesson-02,2,真正的朋友,17,毫无疑问,háowú-yíwèn,,,False,26,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-040,boya-intermediate-i-lesson-02,2,真正的朋友,18,顺境,shùnjìng,,,False,26,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-041,boya-intermediate-i-lesson-02,2,真正的朋友,19,人间,rénjiān,,,False,26,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V02-042,boya-intermediate-i-lesson-02,2,真正的朋友,20,人生,rénshēng,,,False,26,,,,S02-010-01,词语,,,,,,,,"[""A02-007""]",visually_confirmed,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-02.json
V03-001,boya-intermediate-i-lesson-03,3,宜居之地,1,宜居,yíjū,,,False,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-002,boya-intermediate-i-lesson-03,3,宜居之地,2,喧嚣,xuānxiāo,,,True,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-003,boya-intermediate-i-lesson-03,3,宜居之地,3,别墅,biéshù,,,False,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-004,boya-intermediate-i-lesson-03,3,宜居之地,4,向往,xiàngwǎng,,,False,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-005,boya-intermediate-i-lesson-03,3,宜居之地,5,占用,zhànyòng,,,False,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-006,boya-intermediate-i-lesson-03,3,宜居之地,6,绿地,lǜdì,,,False,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-007,boya-intermediate-i-lesson-03,3,宜居之地,7,观赏,guānshǎng,,,True,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-008,boya-intermediate-i-lesson-03,3,宜居之地,8,清新,qīngxīn,,,False,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-009,boya-intermediate-i-lesson-03,3,宜居之地,9,一干二净,yìgān-èrjìng,,,False,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-010,boya-intermediate-i-lesson-03,3,宜居之地,10,奇形怪状,qíxíng-guàizhuàng,,,False,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-011,boya-intermediate-i-lesson-03,3,宜居之地,11,高楼林立,gāolóu-línlì,,,True,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-012,boya-intermediate-i-lesson-03,3,宜居之地,12,依山靠海,yīshān-kàohǎi,,,True,32,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-013,boya-intermediate-i-lesson-03,3,宜居之地,13,宁静,níngjìng,,,True,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-014,boya-intermediate-i-lesson-03,3,宜居之地,14,田野,tiányě,,,True,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-015,boya-intermediate-i-lesson-03,3,宜居之地,15,心旷神怡,xīnkuàng-shényí,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-016,boya-intermediate-i-lesson-03,3,宜居之地,16,景象,jǐngxiàng,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-017,boya-intermediate-i-lesson-03,3,宜居之地,17,乔木,qiáomù,,,True,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-018,boya-intermediate-i-lesson-03,3,宜居之地,18,假期,jiàqī,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
